short_delta,wing,max_risk_percent,cagr_pct,sharpe,sortino,max_dd_pct,calmar,win_rate_pct,profit_factor,trades,return_pct,avg_width,avg_credit,avg_contracts,avg_days,friction_pct_of_credit,total_friction_dollars
0.3,w10,20,12.40527068085715,0.6106946138166383,0.7367500984643739,-39.97014280336978,0.3103634315715102,65.46610169491525,1.3374454184151174,472,169.8249720595461,10.0,1.7933437489684998,5.978813559322034,7.0974576271186445,0.0162779274525406,8201.582007503957
0.3,w10,30,18.494176073464864,0.6608471332111464,0.8020161560575837,-56.62692688906791,0.3265968522306523,65.2014652014652,1.3331974859029878,546,322.2281667778069,10.0,1.8155881981670117,9.763736263736265,7.111721611721611,0.0160215897037072,15609.80151450024
0.3,w15,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.3,w15,10,3.592657195094384,0.2839554265282353,0.3133362246893497,-12.675935465771529,0.2834234368576217,66.97247706422019,1.2915659762147456,436,34.931635088032834,15.0,2.2944485145698432,1.0894495412844036,6.940366972477064,0.0127310570338934,1350.8099590997672
0.3,w15,15,6.835114675581733,0.4544464054492022,0.5053348022153328,-23.028698648169605,0.2968085509306454,66.9683257918552,1.301333014129803,442,75.27797243688292,15.0,2.2986548937308964,2.248868778280543,6.952488687782806,0.0126722519262291,2823.610496115836
0.3,w15,20,8.543631353084734,0.4708710185502703,0.5277434440926317,-35.206023384965924,0.2426752734798538,66.73960612691467,1.2843123497729556,457,100.54557669988502,15.0,2.3029953212990453,3.0,6.986870897155361,0.0125867911397645,3902.3832308435663
0.3,w15,30,11.530724190708952,0.479905436100299,0.5286843149469044,-49.15647932420859,0.2345718072008118,65.60509554140127,1.2581115578255178,471,152.51618413897967,15.0,2.318246718388343,4.777070063694268,7.048832271762208,0.0125318986686128,6403.282835840707
0.3,w20,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.3,w20,10,3.468040470510414,0.2479435146895795,0.268256789387687,-14.938171225362204,0.2321596411093704,66.51162790697674,1.261551231011291,430,33.560071167307214,20.0,2.639822347490844,1.0,6.927906976744186,0.0111259378190411,1202.37051458954
0.3,w20,15,4.6700642316315655,0.3447652334645559,0.365191231334091,-15.206580209861292,0.3071081181423738,66.51270207852194,1.2834462188626972,433,47.317787825129365,20.0,2.643827163494525,1.235565819861432,6.937644341801386,0.0111239582799056,1508.8416954343784
0.3,w20,20,7.367031847243344,0.4342068638398457,0.4652226713738533,-27.49233475482064,0.2679667592055481,66.21621621621621,1.2759534362135323,444,82.8249823910674,20.0,2.6515562320652424,2.1666666666666665,6.943693693693693,0.0111639474652467,2692.064704359753
0.3,w20,30,10.460642213005777,0.4743128869033771,0.5130180237032902,-41.19683646812961,0.2539185799156753,67.02819956616052,1.2751077740334111,461,132.67510419807058,20.0,2.6615355992175345,3.2906724511930587,6.976138828633406,0.0110274454974669,4267.388137703516
0.3,w30,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.3,w30,10,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.3,w30,15,0.6103394214326485,-0.157886770661089,-0.1092177855948016,-20.8071259933025,0.0293331919857219,67.78846153846155,1.0632961121613498,208,5.300579337454874,30.0,3.093699505919945,1.0,6.947115384615385,0.0094590708162911,541.3558628585656
0.3,w30,20,3.983654977046802,0.2506253176023036,0.2609613241517481,-20.33738411100016,0.1958784352650402,68.34862385321101,1.214531408948362,436,39.3160662017736,30.0,3.074211456559107,1.0596330275229358,6.908256880733945,0.0100353043386872,1294.4212677718483
0.3,w30,30,7.873956019856587,0.4222282146454227,0.4436112342624271,-33.23736721649709,0.2369007138431955,68.29268292682927,1.2561852474752806,451,90.28269090647638,30.0,3.0815637073638578,1.937915742793792,6.902439024390244,0.0100001504133008,2428.879911970452
0.3,d10,5,0.488628924457557,-1.0438399814521206,-0.5052166849183513,-4.229999358722901,0.1155151296772492,65.78947368421053,1.4071292813882172,76,4.224213046133355,9.605263157894736,1.434431481513749,1.0789473684210529,6.9868421052631575,0.0164952782525464,188.5999999999987
0.3,d10,10,1.7306662920410163,-0.0271841391266325,-0.0235764274931505,-8.78200535699431,0.1970696010407976,64.83516483516483,1.189448099800902,273,15.67841865363349,17.28937728937729,2.50407383453124,1.2893772893772897,6.908424908424909,0.0109070798401966,842.9180565589422
0.3,d10,15,6.791087392613493,0.5548996508393182,0.563179903217758,-12.814171068559713,0.5299669683102488,67.86632390745501,1.3817629604182378,389,74.66579765005558,21.58097686375321,2.869767953236616,1.8766066838046271,6.938303341902314,0.0100563147641313,1802.3141628265903
0.3,d10,20,8.818365053100162,0.5785464515227653,0.5891522446910964,-18.53521304800893,0.4757628105088027,68.84057971014492,1.369427931400272,414,104.89517886675964,22.39130434782609,2.895425653855372,2.4565217391304346,6.992753623188406,0.010036267036786,2526.4714074926123
0.3,d10,30,9.8373771131949,0.4710403701096056,0.4916318210751562,-32.57530121755007,0.3019888303563859,65.80086580086581,1.247710613202221,462,121.7640702484117,25.38961038961039,2.84176691140579,3.606060606060606,7.034632034632034,0.015204653409344,4194.671603153245
0.3,d08,5,-0.0560468514548495,-1.79509580130523,-0.7390271838659447,-3.904889015049937,0.0143529947301544,60.37735849056604,0.9870857925101888,53,-0.4747339382020255,9.90566037735849,1.3991426687255806,1.018867924528302,7.113207547169812,0.0166385850917506,124.19999999999904
0.3,d08,10,1.1938213307314038,-0.1757666359131793,-0.1306033861832635,-8.442910500438755,0.1413992639942546,66.66666666666666,1.2031209429533076,189,10.59808598363048,17.486772486772487,2.3489948202282407,1.2433862433862437,6.915343915343915,0.0110631590699572,551.9378538353832
0.3,d08,15,4.607272363348525,0.3730987611233623,0.3445877853770412,-13.42885578132535,0.3430874855142583,68.40490797546013,1.3452390572915447,326,46.56932357119092,23.588957055214724,2.9825729204188867,1.450920245398773,6.932515337423313,0.0094061022488965,1145.6847407614648
0.3,d08,20,3.925427126061387,0.2262009902908913,0.2127882872409406,-18.534333830622806,0.2117921885908689,68.15789473684211,1.19729538370513,380,38.65527119214854,25.18421052631579,3.059702830281392,1.7026315789473685,6.973684210526316,0.0092833550906439,1576.1279394585742
0.3,d08,30,6.974561089164255,0.3651942959976821,0.3553853750533788,-30.791967145366705,0.2265058629167095,67.6959619952494,1.2297553912982513,421,77.22940737635075,27.007125890736344,2.9559255746697604,2.539192399049881,7.1258907363420425,0.0126150217246269,2647.802208939805
