dte,short_delta,long_delta,iv_percentile,profit_target,stop_loss,dte_min,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct
30,0.6,0.1,80,0.8,0.75,25,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,1.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514
30,0.6,0.1,80,0.6,0.75,25,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,1.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514
30,0.6,0.1,80,0.7000000000000001,1.0,23,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,1.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514
30,0.55,0.1,80,0.5,0.75,23,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,1.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514
30,0.55,0.1,80,0.8,1.0,24,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,1.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514
30,0.55,0.1,80,0.6,1.0,17,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,1.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514
30,0.55,0.1,80,0.7000000000000001,0.5,23,10000,9432.556506532948,-567.4434934670517,-5.674434934670517,-6.559019746240469,-1.412838797282596,-0.13657751527254489,-5.674434934670517,1.1558894976775895,6.102527698997167,1,0,1,0.0,0.0,-564.8434934670513,0.0,-564.8434934670513,0.0,1.0,0,10,0.0,0.0,-5.674434934670513,-0.5674434934670514
30,0.6,0.15000000000000002,80,0.7000000000000001,0.75,20,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.8,0.5,23,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.7000000000000001,1.0,19,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.8,1.0,25,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.8,1.0,18,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.5,1.0,24,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.6,0.75,25,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.7000000000000001,1.0,15,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.5,0.5,25,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.7000000000000001,0.5,19,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.7000000000000001,0.5,20,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.15000000000000002,80,0.8,0.5,25,10000,9432.57382233208,-567.4261776679195,-5.674261776679195,-6.5588205453017245,-1.4128489969433267,-0.13657852061850248,-5.674261776679195,1.1558896651997979,6.102340620330233,1,0,1,0.0,0.0,-564.8261776679183,0.0,-564.8261776679183,0.0,1.0,0,10,0.0,0.0,-5.67426177667919,-0.567426177667919
30,0.6,0.2,80,0.6,0.5,25,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,1.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353
30,0.6,0.2,80,0.9,0.75,12,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,1.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353
30,0.6,0.2,80,0.7000000000000001,0.5,24,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,1.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353
30,0.6,0.2,80,0.9,0.5,25,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,1.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353
30,0.55,0.2,80,0.7000000000000001,0.75,22,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,1.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353
30,0.6,0.2,80,0.6,0.25,22,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,1.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353
30,0.6,0.2,80,0.9,0.5,23,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,1.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353
30,0.6,0.2,80,0.7000000000000001,0.5,21,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,1.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353
30,0.55,0.2,80,0.8,0.75,25,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,1.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353
30,0.6,0.2,80,0.9,0.75,22,10000,9432.720931890564,-567.2790681094357,-5.672790681094357,-6.5571281946848465,-1.4129356752691413,-0.1365870642186491,-5.672790681094357,1.1558910884086928,6.100751259088583,1,0,1,0.0,0.0,-564.6790681094358,0.0,-564.6790681094358,0.0,1.0,0,10,0.0,0.0,-5.672790681094353,-0.5672790681094353
30,0.55,0.25,80,0.6,0.25,25,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.55,0.25,80,0.9,0.5,16,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.6,0.25,80,0.5,0.5,23,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.6,0.25,80,0.8,0.75,22,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.55,0.25,80,0.9,0.5,22,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.6,0.25,80,0.4,0.75,13,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.6,0.25,80,0.9,0.25,25,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.55,0.25,80,0.5,0.5,24,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.55,0.25,80,0.9,0.5,18,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.6,0.25,80,0.7000000000000001,0.75,19,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.6,0.25,80,0.8,0.5,22,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.6,0.25,80,0.9,0.5,19,10000,9434.287111851372,-565.7128881486278,-5.657128881486279,-6.539110572493023,-1.4138612906768924,-0.1366783004092029,-5.657128881486279,1.155906239628577,6.083830362359766,1,0,1,0.0,0.0,-563.1128881486278,0.0,-563.1128881486278,0.0,1.0,0,10,0.0,0.0,-5.657128881486273,-0.5657128881486273
30,0.6,0.30000000000000004,80,0.7000000000000001,0.5,25,10000,9443.323529014904,-556.6764709850959,-5.566764709850959,-6.435144548376293,-1.4193040206873995,-0.13721482813184022,-5.566764709850959,1.1559936307328826,5.986201574887725,1,0,1,0.0,0.0,-554.0764709850956,0.0,-554.0764709850956,0.0,1.0,0,10,0.0,0.0,-5.566764709850958,-0.5566764709850958
30,0.6,0.30000000000000004,80,0.9,1.0,25,10000,9443.323529014904,-556.6764709850959,-5.566764709850959,-6.435144548376293,-1.4193040206873995,-0.13721482813184022,-5.566764709850959,1.1559936307328826,5.986201574887725,1,0,1,0.0,0.0,-554.0764709850956,0.0,-554.0764709850956,0.0,1.0,0,10,0.0,0.0,-5.566764709850958,-0.5566764709850958
20,0.6,0.1,60,0.8,0.25,22,10000,9453.272171506183,-546.7278284938166,-5.467278284938166,-6.320664606812077,-1.4255052556091283,-0.13782622685171456,-5.467278284938166,1.1560897904584277,5.878717212567431,1,0,1,0.0,0.0,-544.1278284938152,0.0,-544.1278284938152,0.0,3.0,0,10,0.0,0.0,-5.467278284938171,-0.5467278284938171
30,0.55,0.35,100,0.5,0.25,16,10000,7732.576336859194,-2267.4236631408057,-22.674236631408057,-25.81570173672041,-1.4272099134694782,-0.213100136350964,-22.674236631408057,1.1385477780963456,20.71012180610626,2,0,2,0.0,0.0,-1131.1118315704023,0.0,-1757.785870242909,0.0,1.0,0,10,0.0,0.0,-18.54411543876039,-2.3614493367739353
30,0.55,0.30000000000000004,100,0.6,1.0,18,10000,7630.254129150575,-2369.745870849425,-23.697458708494253,-26.95446397014386,-1.4288354893398607,-0.2138880331896375,-23.697458708494253,1.137441119814343,21.611827132600638,2,0,2,0.0,0.0,-1182.2729354247112,0.0,-1823.4499499789358,0.0,1.0,0,10,0.0,0.0,-19.310397959908155,-2.474735716861304
30,0.55,0.25,100,0.8,0.75,20,10000,7598.053274357803,-2401.9467256421967,-24.01946725642197,-27.312325389133008,-1.4297823402422887,-0.2142365772071311,-24.01946725642197,1.137091222613634,21.89079349242313,2,0,2,0.0,0.0,-1198.3733628210973,0.0,-1843.0523654918782,0.0,1.0,0,10,0.0,0.0,-19.543730352032195,-2.5106673953535372
30,0.55,0.25,100,0.9,0.25,11,10000,7598.053274357803,-2401.9467256421967,-24.01946725642197,-27.312325389133008,-1.4297823402422887,-0.2142365772071311,-24.01946725642197,1.137091222613634,21.89079349242313,2,0,2,0.0,0.0,-1198.3733628210973,0.0,-1843.0523654918782,0.0,1.0,0,10,0.0,0.0,-19.543730352032195,-2.5106673953535372
30,0.55,0.25,100,0.6,0.5,25,10000,7598.053274357803,-2401.9467256421967,-24.01946725642197,-27.312325389133008,-1.4297823402422887,-0.2142365772071311,-24.01946725642197,1.137091222613634,21.89079349242313,2,0,2,0.0,0.0,-1198.3733628210973,0.0,-1843.0523654918782,0.0,1.0,0,10,0.0,0.0,-19.543730352032195,-2.5106673953535372
30,0.55,0.25,100,0.9,0.5,23,10000,7598.053274357803,-2401.9467256421967,-24.01946725642197,-27.312325389133008,-1.4297823402422887,-0.2142365772071311,-24.01946725642197,1.137091222613634,21.89079349242313,2,0,2,0.0,0.0,-1198.3733628210973,0.0,-1843.0523654918782,0.0,1.0,0,10,0.0,0.0,-19.543730352032195,-2.5106673953535372
30,0.6,0.25,50,0.7000000000000001,0.5,16,10000,8911.128062858521,-1088.871937141479,-10.88871937141479,-12.530365533350063,-1.4350728199634184,-0.37017941373928104,-12.490419369993234,1.0031981442875164,10.375856999298133,6,2,4,33.33333333333333,197.31143306235415,-366.9737008165461,234.45286626686365,-757.5233371110379,0.26883593105353365,1.0,0,10,0.0,0.0,-1.260590428494357,-0.1260590428494357
30,0.6,0.35,80,0.9,0.5,25,10000,9474.81120652914,-525.1887934708593,-5.251887934708593,-6.0727463948653355,-1.4397399774516222,-0.13923007429190043,-5.251887934708593,1.1562977866934034,5.646011304863493,1,0,1,0.0,0.0,-522.5887934708585,0.0,-522.5887934708585,0.0,1.0,0,10,0.0,0.0,-5.251887934708588,-0.5251887934708588
30,0.55,0.35,80,0.7000000000000001,0.5,20,10000,9474.81120652914,-525.1887934708593,-5.251887934708593,-6.0727463948653355,-1.4397399774516222,-0.13923007429190043,-5.251887934708593,1.1562977866934034,5.646011304863493,1,0,1,0.0,0.0,-522.5887934708585,0.0,-522.5887934708585,0.0,1.0,0,10,0.0,0.0,-5.251887934708588,-0.5251887934708588
30,0.6,0.2,50,0.7000000000000001,0.75,22,10000,8901.360370944962,-1098.6396290550383,-10.986396290550383,-12.641697269750118,-1.442012747281686,-0.3716522220349148,-12.561645598075302,1.006372705793187,10.41182037331675,6,2,4,33.33333333333333,195.98889850967794,-368.75435651859755,234.45286626686365,-760.7596139543809,0.26574451941396054,1.0,0,10,0.0,0.0,-1.321036022801625,-0.1321036022801625
30,0.6,0.1,50,0.8,0.75,23,10000,8899.973961766216,-1100.0260382337838,-11.000260382337837,-12.657497906190295,-1.4432413605344994,-0.37191305718378265,-12.573568850668835,1.0066750384491667,10.415271243481303,6,2,4,33.33333333333333,195.73945283178506,-368.976235974337,234.1480588304705,-761.0287192407335,0.2652466930761892,1.0,0,10,0.0,0.0,-1.3256002330217398,-0.13256002330217398
30,0.6,0.1,50,0.8,0.5,24,10000,8899.973961766216,-1100.0260382337838,-11.000260382337837,-12.657497906190295,-1.4432413605344994,-0.37191305718378265,-12.573568850668835,1.0066750384491667,10.415271243481303,6,2,4,33.33333333333333,195.73945283178506,-368.976235974337,234.1480588304705,-761.0287192407335,0.2652466930761892,1.0,0,10,0.0,0.0,-1.3256002330217398,-0.13256002330217398
30,0.6,0.1,50,0.9,1.0,22,10000,8899.973961766216,-1100.0260382337838,-11.000260382337837,-12.657497906190295,-1.4432413605344994,-0.37191305718378265,-12.573568850668835,1.0066750384491667,10.415271243481303,6,2,4,33.33333333333333,195.73945283178506,-368.976235974337,234.1480588304705,-761.0287192407335,0.2652466930761892,1.0,0,10,0.0,0.0,-1.3256002330217398,-0.13256002330217398
35,0.6,0.2,40,0.9,1.0,17,10000,9514.901665789524,-485.0983342104755,-4.8509833421047555,-5.611055944301735,-1.4696189831183533,-0.1421786085002165,-4.8509833421047555,1.1566842325760693,5.21287804029521,1,0,1,0.0,0.0,-482.4983342104753,0.0,-482.4983342104753,0.0,1.0,0,10,0.0,0.0,-4.850983342104753,-0.48509833421047527
30,0.6,0.2,100,0.7000000000000001,0.5,22,10000,7738.108894894837,-2261.8911051051628,-22.618911051051626,-25.754059325929124,-1.4820457259449928,-0.2266946782174953,-22.618911051051626,1.1386073921861828,20.011723869872224,2,0,2,0.0,0.0,-1128.3455525525806,0.0,-1642.1997480976083,0.0,1.5,0,10,0.0,0.0,-17.5297427554729,-2.370065632554843
30,0.6,0.2,100,0.9,0.5,17,10000,7738.108894894837,-2261.8911051051628,-22.618911051051626,-25.754059325929124,-1.4820457259449928,-0.2266946782174953,-22.618911051051626,1.1386073921861828,20.011723869872224,2,0,2,0.0,0.0,-1128.3455525525806,0.0,-1642.1997480976083,0.0,1.5,0,10,0.0,0.0,-17.5297427554729,-2.370065632554843
30,0.6,0.2,100,0.7000000000000001,0.75,16,10000,7738.108894894837,-2261.8911051051628,-22.618911051051626,-25.754059325929124,-1.4820457259449928,-0.2266946782174953,-22.618911051051626,1.1386073921861828,20.011723869872224,2,0,2,0.0,0.0,-1128.3455525525806,0.0,-1642.1997480976083,0.0,1.5,0,10,0.0,0.0,-17.5297427554729,-2.370065632554843
30,0.6,0.2,100,0.6,0.75,22,10000,7738.108894894837,-2261.8911051051628,-22.618911051051626,-25.754059325929124,-1.4820457259449928,-0.2266946782174953,-22.618911051051626,1.1386073921861828,20.011723869872224,2,0,2,0.0,0.0,-1128.3455525525806,0.0,-1642.1997480976083,0.0,1.5,0,10,0.0,0.0,-17.5297427554729,-2.370065632554843
30,0.6,0.2,100,0.8,0.75,23,10000,7738.108894894837,-2261.8911051051628,-22.618911051051626,-25.754059325929124,-1.4820457259449928,-0.2266946782174953,-22.618911051051626,1.1386073921861828,20.011723869872224,2,0,2,0.0,0.0,-1128.3455525525806,0.0,-1642.1997480976083,0.0,1.5,0,10,0.0,0.0,-17.5297427554729,-2.370065632554843
30,0.6,0.2,100,0.6,0.75,25,10000,7738.108894894837,-2261.8911051051628,-22.618911051051626,-25.754059325929124,-1.4820457259449928,-0.2266946782174953,-22.618911051051626,1.1386073921861828,20.011723869872224,2,0,2,0.0,0.0,-1128.3455525525806,0.0,-1642.1997480976083,0.0,1.5,0,10,0.0,0.0,-17.5297427554729,-2.370065632554843
30,0.6,0.2,100,0.2,0.5,24,10000,7738.108894894837,-2261.8911051051628,-22.618911051051626,-25.754059325929124,-1.4820457259449928,-0.2266946782174953,-22.618911051051626,1.1386073921861828,20.011723869872224,2,0,2,0.0,0.0,-1128.3455525525806,0.0,-1642.1997480976083,0.0,1.5,0,10,0.0,0.0,-17.5297427554729,-2.370065632554843
30,0.6,0.15000000000000002,100,0.7000000000000001,0.5,25,10000,7738.110844207183,-2261.8891557928173,-22.618891557928173,-25.754037605913883,-1.4822368671552684,-0.22674391340032096,-22.618891557928173,1.1386074131862933,20.009511939675686,2,0,2,0.0,0.0,-1128.3445778964076,0.0,-1641.7938175206205,0.0,1.5,0,10,0.0,0.0,-17.526171068459707,-2.3701124451181665
30,0.6,0.15000000000000002,100,0.6,0.75,20,10000,7738.110844207183,-2261.8891557928173,-22.618891557928173,-25.754037605913883,-1.4822368671552684,-0.22674391340032096,-22.618891557928173,1.1386074131862933,20.009511939675686,2,0,2,0.0,0.0,-1128.3445778964076,0.0,-1641.7938175206205,0.0,1.5,0,10,0.0,0.0,-17.526171068459707,-2.3701124451181665
30,0.6,0.15000000000000002,100,0.6,0.75,22,10000,7738.110844207183,-2261.8891557928173,-22.618891557928173,-25.754037605913883,-1.4822368671552684,-0.22674391340032096,-22.618891557928173,1.1386074131862933,20.009511939675686,2,0,2,0.0,0.0,-1128.3445778964076,0.0,-1641.7938175206205,0.0,1.5,0,10,0.0,0.0,-17.526171068459707,-2.3701124451181665
30,0.6,0.15000000000000002,100,0.9,0.75,25,10000,7738.110844207183,-2261.8891557928173,-22.618891557928173,-25.754037605913883,-1.4822368671552684,-0.22674391340032096,-22.618891557928173,1.1386074131862933,20.009511939675686,2,0,2,0.0,0.0,-1128.3445778964076,0.0,-1641.7938175206205,0.0,1.5,0,10,0.0,0.0,-17.526171068459707,-2.3701124451181665
30,0.6,0.15000000000000002,100,0.9,0.5,25,10000,7738.110844207183,-2261.8891557928173,-22.618891557928173,-25.754037605913883,-1.4822368671552684,-0.22674391340032096,-22.618891557928173,1.1386074131862933,20.009511939675686,2,0,2,0.0,0.0,-1128.3445778964076,0.0,-1641.7938175206205,0.0,1.5,0,10,0.0,0.0,-17.526171068459707,-2.3701124451181665
30,0.6,0.15000000000000002,100,0.7000000000000001,0.75,23,10000,7738.110844207183,-2261.8891557928173,-22.618891557928173,-25.754037605913883,-1.4822368671552684,-0.22674391340032096,-22.618891557928173,1.1386074131862933,20.009511939675686,2,0,2,0.0,0.0,-1128.3445778964076,0.0,-1641.7938175206205,0.0,1.5,0,10,0.0,0.0,-17.526171068459707,-2.3701124451181665
30,0.6,0.15000000000000002,100,0.4,0.75,22,10000,7738.110844207183,-2261.8891557928173,-22.618891557928173,-25.754037605913883,-1.4822368671552684,-0.22674391340032096,-22.618891557928173,1.1386074131862933,20.009511939675686,2,0,2,0.0,0.0,-1128.3445778964076,0.0,-1641.7938175206205,0.0,1.5,0,10,0.0,0.0,-17.526171068459707,-2.3701124451181665
30,0.6,0.15000000000000002,100,0.7000000000000001,0.75,21,10000,7738.110844207183,-2261.8891557928173,-22.618891557928173,-25.754037605913883,-1.4822368671552684,-0.22674391340032096,-22.618891557928173,1.1386074131862933,20.009511939675686,2,0,2,0.0,0.0,-1128.3445778964076,0.0,-1641.7938175206205,0.0,1.5,0,10,0.0,0.0,-17.526171068459707,-2.3701124451181665
30,0.6,0.1,100,0.5,0.5,22,10000,7831.886149461445,-2168.113850538555,-21.68113850538555,-24.708138017748094,-1.5000572614232592,-0.23089192789748134,-21.68113850538555,1.1396144170017013,18.994257596243614,2,0,2,0.0,0.0,-1081.4569252692768,0.0,-1548.0114349552002,0.0,7.0,0,10,0.0,0.0,-16.52663825387608,-2.270166240970962
